id,gender,yob,numberOfRides,duration,rideFrequency
2eb194b9-e415-45ae-8105-0cc88a88caff,M,1976,524,1424,0.36797752808988765
2eb4fb29-df91-4a3c-89b3-5e94d21abbb5,M,1964,1093,3114,0.35099550417469494
2ebb7841-aa1a-44a4-a97c-af1460cf84a0,M,1951,71,570,0.12456140350877193
2ebc0824-d493-4243-8bb5-dd76ff1dd77c,M,1983,640,1419,0.4510218463706836
2ec4504c-9cc0-4856-888f-44db061c780b,M,1958,157,330,0.47575757575757577
2ee4b761-12d1-4943-9dc2-5442db9c2cd8,M,1977,21,43,0.4883720930232558
2efd6219-4be1-47ed-94f7-986fb8206380,M,1990,15,38,0.39473684210526316
2f00ccf5-ce6d-4058-92f6-32e66674146e,M,1980,1018,1538,0.6618985695708712
2f1102a6-680d-48d9-aa39-e876f58291db,M,1992,531,1357,0.391304347826087
2f13fae3-aa6b-4eec-a5f6-3b3328aeaa6f,M,1971,217,470,0.46170212765957447
2f1a5590-c4b3-4926-a158-d6874b2b83eb,M,1990,46,71,0.647887323943662
2f3ac106-9ea5-45d2-a645-06534b2439dd,M,1968,284,832,0.34134615384615385
2f429c06-3a6b-47b9-b75e-d4f8e6fe07dc,M,1974,198,607,0.3261943986820428
2f4929c9-5cc9-40d8-9be6-ce426eb6116a,M,1951,62,237,0.2616033755274262
2f4a5dc4-4b06-4be0-b256-ae3448444d3a,M,2000,64,118,0.5423728813559322
2f5529fe-faba-445c-b36f-ff35680b7b90,M,1978,435,1032,0.42151162790697677
2f57cd13-8a28-497d-8a04-d872b4e3b6f0,M,1966,4,169,0.023668639053254437
2f57fda3-ea83-41fe-9197-44320f28da47,M,1973,2360,1928,1.2240663900414939
2f5bee2b-e2e3-4a71-ad8b-09cfb385a524,M,2084,401,453,0.8852097130242825
2f5c1e86-58c4-4144-83db-30de2e58f8f8,M,1978,169,488,0.3463114754098361
2f5cf98b-88c9-48ef-a5d5-fcc5c8186fd1,M,2054,1376,3213,0.4282601929660753
2f707b63-a673-4b50-9629-18c7102b9334,M,1960,23,22,1.0454545454545454
2f772712-556c-40a5-bac3-f21d27c1be89,M,2074,143,666,0.2147147147147147
2f857976-d112-4ed7-8590-4cd547d80c3b,M,1957,110,374,0.29411764705882354
2f86f3ca-a8c6-458c-bea7-bcd985917988,M,1975,265,409,0.6479217603911981
2f8912c1-e6bd-4e82-9577-e9f63d4d0393,M,1983,78,911,0.08562019758507135
2f8ac711-f6cb-4e85-b67b-ba47642be7e6,M,2068,393,594,0.6616161616161617
2f982818-3483-41b2-aa1a-af1eeb1f7569,M,1995,4,245,0.0163265306122449
2f9a65b3-7ce2-40a3-b162-889588e708e6,M,1956,13,26,0.5
2f9d34ca-81a9-40be-babb-0ae4e28e27c2,M,2000,2128,2457,0.8660968660968661
2f9f7edd-c3c3-4208-936a-19d3a76dd2d5,M,1985,1124,1847,0.6085544125609096
2fb2d323-da5a-4306-aae8-121a43f64c07,M,1967,2,0,0.0
2fb58d55-9e95-4d1f-91db-ddad4bb65fc6,M,2002,99,190,0.5210526315789473
2fba1231-d1d5-43ed-8da7-2ec11d5e23b8,M,1967,800,1111,0.7200720072007201
2fbc7ff4-8dbc-4488-8f76-9e271e2fb6e9,M,2000,190,482,0.3941908713692946
2fee1f7c-e3b1-4a58-a03e-8359ef5cf023,M,1979,148,474,0.31223628691983124
2fef6519-05c8-4a53-b058-869226cf7bdc,M,1942,454,1413,0.3213021939136589
2ff00ff2-4aec-4c1b-9074-1b9678b727e0,M,2002,28,43,0.6511627906976745
2ff6f4f1-7f31-4684-b071-35b41945734d,M,2082,493,1888,0.2611228813559322
3001015e-4b53-4357-bbb1-a0b008ac23c8,M,1974,245,392,0.625
301b5d9f-b265-4c44-a96b-870c5f1d7d54,M,2059,202,1692,0.11938534278959811
302015a1-b191-49a3-a3f6-558ca0653f98,M,1983,279,921,0.30293159609120524
30374836-77d7-4c8f-ab17-9b3db0a04a11,M,1966,24,308,0.07792207792207792
303bf307-361b-43e1-b40d-12d7c780a2f3,M,1984,107,404,0.26485148514851486
304015d5-b654-45eb-997d-6921bc3e6fb9,M,1990,116,214,0.5420560747663551
304141d4-1f7b-4eb8-a7b7-5293b5810d87,M,1987,0,0,0.0
304c0bbf-0ad3-43bc-9f85-a8244a00bf2b,M,1975,40,22,1.8181818181818181
305d556c-7073-401f-9900-388237ab105b,M,1998,8,24,0.3333333333333333
306c85a9-17d6-425c-a244-923921fe34d7,M,1991,104,144,0.7222222222222222
30774b13-db92-4c3d-8831-9b9382ff6bb0,M,1978,373,479,0.778705636743215
308e24c9-1fa6-47c6-8491-619f05a89d5e,M,2000,367,1957,0.18753193663771078
30985a92-bf47-4917-844f-e74221e6a7d1,M,1985,434,1464,0.296448087431694
309b92a0-b889-4a0a-a66b-8b4861fd898e,M,1999,16,357,0.04481792717086835
30c621bc-2357-40e7-b307-5353a2ced12c,M,0,1022,2009,0.5087108013937283
30c88c13-ab66-4c06-9d98-125bd025e99a,M,1975,93,130,0.7153846153846154
30ef6a2a-98ff-47ce-9a6d-87fdadfc4237,M,1999,1905,1936,0.9839876033057852
30f19d5e-5f78-4364-90e7-61aa07770096,M,2000,337,685,0.491970802919708
30fd38a2-5fd7-44d3-a02c-4f04a4f6afcf,M,1955,8,11,0.7272727272727273
3109f75d-d0f4-4bbe-a83c-7cababda9e7c,M,1972,426,2403,0.1772784019975031
310b9b37-1c66-4c7c-9db3-e7653f3db406,M,1973,82,311,0.26366559485530544
310deed3-70af-4cec-b3b8-f2cb85a71d90,M,1979,354,1106,0.32007233273056057
313883e2-6c66-4408-a659-57159e78ab78,M,1995,146,151,0.9668874172185431
313af1ff-4040-4915-a223-26f35688d23b,M,1982,18,929,0.0193756727664155
313d4918-9194-434f-9689-46e70047400b,M,2000,8,44,0.18181818181818182
3156fa0d-187c-4068-b156-440da6d6893b,M,2000,189,1904,0.09926470588235294
3167e01c-9c3c-4379-9274-05fd6fcf5222,M,1994,299,659,0.4537177541729894
31687531-a279-4c55-9a20-b552ffbd5d69,M,1959,2227,4051,0.5497408047395704
31754a94-962e-438c-a5c5-f6ddcf779827,M,1976,271,1008,0.26884920634920634
3178b271-d7f2-431b-9f68-57a74803fcac,F,1981,45,100,0.45
3183e40a-5714-4f31-97b6-3eac2255c514,M,1998,912,1150,0.7930434782608695
3190bec0-d5bd-4914-97ac-1a5d94b53019,M,1979,1161,802,1.4476309226932669
3193ba7e-381a-4ea5-bbd6-4175cf0b0881,M,0,47,180,0.2611111111111111
3194a1b9-624f-4c23-83c9-4e8d6070e393,M,1977,229,2171,0.10548134500230309
31974efd-7867-4648-b73e-7a58c8d742ee,M,1973,8,264,0.030303030303030304
319d9aba-66f2-4b6c-bcfb-1d1140fbc460,M,1972,864,1773,0.4873096446700508
31b6640c-e584-4580-839c-b4437ea11cd1,M,1961,9,41,0.21951219512195122
31c766e5-96a2-4315-a7ec-56af7efb73a7,M,1981,882,971,0.9083419155509783
31ca10ba-b7cb-4dd3-b1c5-1094c0cbdf62,M,1981,55,107,0.514018691588785
31cb6cc5-9d04-4e5c-9946-9ae8d44d5bc8,M,1972,38,119,0.31932773109243695
31e1f796-ba03-44a0-8322-ec97e4ebaa45,M,1983,27,63,0.42857142857142855
31ef7b44-58e9-4462-b625-d1bbb5767f6c,M,1985,1671,2873,0.5816219979115906
31f0ca00-0727-42ea-8571-6f4a6797dd52,M,1979,3,3,1.0
3207692c-8731-4e9a-b4ed-87c228755653,M,1974,6,48,0.125
3209933c-596d-4fb2-9b66-9c2ca0198833,M,1985,137,236,0.5805084745762712
320bc6cd-31e4-4b0b-9b34-033f5011ecb0,M,1975,187,504,0.37103174603174605
321354b2-3a54-4b40-b494-c74f1cb9d913,M,1988,319,1387,0.22999279019466473
3213850a-f8ed-49d4-aade-490bd136185b,M,1979,94,74,1.2702702702702702
321915cd-28d5-4c18-b895-ea04b534d9b7,M,1976,1714,4365,0.3926689576174112
321b6bc0-f9d6-49aa-9a8c-d350c423d022,M,1961,98,968,0.1012396694214876
322623c6-4baa-4410-8065-cc6e878d7610,M,1973,1091,3370,0.3237388724035608
322ae7e0-f5fb-4829-a673-74926724cb5f,M,1973,27,108,0.25
322e83f0-5e18-4f86-85b7-008df050d3f1,M,1979,241,707,0.3408769448373409
327ff6cd-b8b7-4c79-926f-4334879a4b90,M,1971,309,755,0.40927152317880794
32a54909-6479-4ac0-ac39-7e57ce5ba7b9,M,1994,250,337,0.7418397626112759
32d6c85d-f3b9-4d5e-a0e2-36f83fec9093,M,1994,548,10529,0.052046728084338495
32e77804-a10b-4cd8-bf4d-6bf566f32f1f,M,1966,545,844,0.6457345971563981
32f2aa68-aa45-411b-87b8-e8f31a72924b,M,1971,78,99,0.7878787878787878
32f2b066-a19d-4a77-8f2a-d84787135cf4,M,1990,5,9,0.5555555555555556
32f8637a-0305-4a89-a6db-f159555f4877,M,1981,8,112,0.07142857142857142
330011b7-5799-4fbf-85ef-e7923b6bcfba,M,1976,84,123,0.6829268292682927
33033afb-d46a-4c5d-b5cc-062d593e97e2,M,1974,0,0,0.0
3309bec3-f264-424a-90e4-8278c7e1ceb9,M,1975,183,196,0.9336734693877551
3309f481-3818-4bd3-b579-6037bdc92d1a,M,1955,37,117,0.3162393162393162
331af64e-678c-4ba5-b549-1ca31467be28,M,2000,241,477,0.5052410901467506
331c44ce-1710-4806-b3bb-be5e90dad9d3,M,1981,203,536,0.3787313432835821
33250315-2afc-4616-bd0d-7e2776d2df71,M,1956,260,1024,0.25390625
332f38b3-d118-46fe-8846-d87399e4be0c,M,2002,523,525,0.9961904761904762
3330c577-9be3-4cde-b5eb-dd56475d07b7,M,1954,24,781,0.030729833546734954
33398b1f-60c2-49aa-b2bc-11c83b715af4,M,1981,0,0,0.0
33456783-b2e1-4f39-82ee-1d65f1689e8c,M,1979,216,259,0.833976833976834
3347c725-379e-4320-a0fb-e8bcf98053f2,M,1986,251,367,0.6839237057220708
334f5c87-502c-48af-af24-5c075daf3108,M,1986,0,0,0.0
3359428c-7cfb-40d4-915a-2a82db93fd41,M,1980,236,937,0.2518676627534685
3362c830-4e27-4a50-b790-a42ed3ea54e6,M,1980,108,783,0.13793103448275862
336a6782-a80f-486c-bc6e-f3fa2478c8a2,M,1975,15,33,0.45454545454545453
336d747a-c4a6-4d45-ae63-dd09588c9869,M,1973,11,26,0.4230769230769231
339edff8-cff3-4b0c-af59-c77d29dff84f,M,1956,390,1451,0.2687801516195727
33a0bf16-7863-4a34-b362-38681370afe3,M,1969,16,463,0.03455723542116631
33a4d73d-10be-43fb-8153-44dfe68e19f9,M,2073,69,138,0.5
33b4b9e9-fa05-43c9-8815-1adbfea8fa6f,M,1979,31,30,1.0333333333333334
33ba608a-bacc-4549-832d-10aff503c307,M,1978,284,3698,0.07679826933477556
33c8d354-5986-4722-bb36-bf24430b2fc9,M,1975,5,6,0.8333333333333334
33d23682-3624-4d2b-bf6c-a049e4dcb3d4,M,1962,62,108,0.5740740740740741
33dfe64f-48a1-4671-a26d-7c109420ffbe,M,1974,4,7,0.5714285714285714
33e48cd8-8519-4c0c-9abd-8c165b4d9ba6,M,1969,0,0,0.0
33ea520e-fd74-47db-a02d-d85859fdf8a1,M,1991,93,237,0.3924050632911392
33ee7758-3511-4a96-925a-50378220acb0,M,1978,225,656,0.3429878048780488
33ee8058-f0e7-47ff-9364-b01e103dbc60,M,1996,274,965,0.2839378238341969
3408078b-7180-4901-af4c-bab0c567708a,M,1968,118,337,0.35014836795252224
340dd81e-9515-4c1b-8018-f5359325a9f0,M,2003,167,232,0.7198275862068966
340e02b7-2bd5-4e21-8f9d-dd3b21c93219,M,1966,159,324,0.49074074074074076
3414eec0-3e52-4969-8836-802f022bd0c2,M,1980,160,438,0.365296803652968
341a0434-387f-4ccb-a254-30d25dee3c8b,M,1982,182,397,0.45843828715365237
34389782-9d9e-411c-8683-f36825b081f1,M,1990,1899,1734,1.0951557093425606
343e89e5-e44d-4e08-b9e2-72f706dcb854,F,1995,21,25,0.84
3444aa0e-57d7-4fc7-babd-6bb84c35afc6,M,1969,4,988,0.004048582995951417
34483548-5a23-4b21-9da3-e4a6ed01af03,M,1983,94,789,0.11913814955640051
344d48b2-4e31-4bf7-b337-aead6f376dd9,M,1993,47,65,0.7230769230769231
34509941-cf45-4bad-b06e-aa1c4ed4cff3,M,1962,1639,1357,1.2078113485630066
345d8369-ee53-4808-bfd4-3bf899be2b95,M,1985,39,253,0.1541501976284585
346d3e90-500b-4712-8a86-ff210b7a943b,M,1976,207,1632,0.12683823529411764
34718aa6-980d-4a14-9cfd-533f30794c4d,M,1970,91,2043,0.04454233969652472
347c8f92-0469-413a-903a-9c05fa96e52d,M,1965,4676,2984,1.5670241286863271
347d1ea4-83bd-40c7-9561-7080ced335ba,M,1984,533,1300,0.41
3486492f-3343-421e-a1a2-42b00ff3b1a4,M,1971,632,1749,0.361349342481418
348e3be6-368d-45bf-b049-bc69f66d7f76,M,1968,125,392,0.31887755102040816
3497ec54-17ce-472a-9d73-1bb7d7d3a603,M,2000,128,445,0.2876404494382023
34a790e4-5184-47ae-bace-d6b1661913c0,M,1989,235,578,0.40657439446366783
34ac48d2-1b51-4d72-a71c-576e48e59a39,M,1963,26,52,0.5
34cbc0ae-e555-44c9-8862-012bb5afca30,M,1973,336,345,0.9739130434782609
34ce2ee2-c549-4abb-9ca7-8b041e207a32,M,1974,387,740,0.522972972972973
34d0b9f3-3952-4bab-aa8b-b8d84f966192,M,1981,567,1544,0.36722797927461137
34d8e437-553d-4c07-988f-33f192ca3492,M,1988,28,88,0.3181818181818182
34dc9d07-7c1f-4e9b-8846-0a017da157c5,M,1985,182,491,0.37067209775967414
34df2d14-ab5d-495b-8aac-263c10d29e90,M,1979,0,0,0.0
34e4dec5-d21a-4b23-a97e-f65721a067a7,M,1985,36,87,0.41379310344827586
34e52663-33da-4001-98d9-33b01bc41f83,M,2068,483,849,0.568904593639576
34edc9fd-a1dc-4a33-b6a8-eb63e3bd4d71,M,1980,23,341,0.06744868035190615
34ef5029-04bf-4066-8b6c-408f86e63970,M,1965,104,161,0.6459627329192547
34f3789f-d9cb-4151-b2db-2ac310ecfced,M,2000,1,0,0.0
34f58cc4-68e3-4a3d-964f-66097ca2410b,M,1970,133,133,1.0
3501bc88-7e20-4394-8206-aef74303a615,M,1978,205,583,0.3516295025728988
35124211-96ff-49aa-a7d6-8cf897b61835,M,1969,20,93,0.21505376344086022
3516c544-ac97-4ef3-a93b-b669182eb3db,M,1994,802,1106,0.7251356238698011
35213067-a243-4e75-b865-1f601449042e,M,1971,83,776,0.10695876288659793
3525ac56-a5f3-4532-b03d-b994eb06d741,M,1989,64,97,0.6597938144329897
35266436-ec7a-4e34-b67d-eb2b6dcf9347,M,1974,546,1207,0.4523612261806131
3526f15a-0619-405b-b303-8f389c530f1b,M,1962,16,40,0.4
35356886-926e-434f-90cd-ba74d6d26e04,M,1959,64,121,0.5289256198347108
35392514-37c6-4aa0-922e-1b0cd9d2eebc,M,1964,189,398,0.4748743718592965
353e509b-11bb-4b9b-93f3-ba92f378e4c2,M,1973,297,526,0.564638783269962
3542f712-c0e5-4c02-b741-2d304dcbcd26,M,1985,96,188,0.5106382978723404
3546de69-3d26-40f9-8f3b-fcc9778e9d1d,M,2072,807,1507,0.53550099535501
356793f4-2586-4a78-ae5b-c48221f8d3e4,M,1973,187,137,1.364963503649635
357f6301-1fb5-4431-873b-e2658e33de99,M,1987,296,560,0.5285714285714286
3589227b-2caa-4cad-b7b8-eb5e6839370a,M,1988,52,269,0.19330855018587362
35964351-2196-4af9-8708-c3d24bc03fb6,M,1996,42,83,0.5060240963855421
35976d0b-a04f-47bb-8215-abebe5b0419b,M,1971,33,51,0.6470588235294118
359e3004-c9ac-4104-974b-81c5278a8b35,M,1963,221,380,0.5815789473684211
35ac771c-6f93-4abb-9e12-2d2bc1237b96,M,2065,21,65,0.3230769230769231
35aedf51-378d-4213-805d-64cecdfc2817,M,1960,129,324,0.39814814814814814
35aee17c-36dd-48c0-a3ef-528984c02b8b,M,1983,2,0,0.0
35bc8eb6-2ffe-42a9-b4a3-7ea8f498f801,M,2002,62,35,1.7714285714285714
35c3ef51-03f2-4ac4-b86a-485a3079485f,M,1976,1298,854,1.5199063231850116
35c4aebe-1785-459b-b2b4-85853aa26a3c,M,1975,37,148,0.25
35cc915b-0d77-4d09-999c-be8e97125fe2,M,2090,140,268,0.5223880597014925
35cfab29-643a-4c94-9c1a-cda0194ab155,M,1988,161,702,0.22934472934472935
35d58657-264c-478b-a3d0-b879ae109e3a,M,1975,385,743,0.5181695827725438
35e05a90-dbd3-4568-88cc-fedc41d08689,M,2097,1093,1230,0.8886178861788618
35f3759a-cce9-4f8e-a16f-27c7d516e209,M,1968,0,0,0.0
360399e4-4ffe-4662-955b-bdb5783b9090,M,2019,326,1027,0.317429406037001
3609772c-1e9c-4576-adb3-3f837397c233,M,1976,150,2261,0.06634232640424591
36209466-4420-4af5-aeb5-d946263596cf,M,1992,132,768,0.171875
3630a577-35a9-4b48-b133-d94c9c9eb010,M,1973,89,930,0.0956989247311828
36413bd0-f129-4a03-9dad-25e804f20b50,M,1970,403,1042,0.3867562380038388
3660e40b-d1a7-4076-a098-d43d05d4a8c8,M,1977,292,1410,0.20709219858156028
366202b3-15bd-410b-96c4-056b23a1df1f,M,1983,182,580,0.3137931034482759
3663b88e-dc14-4194-b797-0b1ac9ae1706,M,1968,739,4151,0.17802939050831126
36644dbd-02f1-4e56-acac-aa625ebc4666,M,1977,95,876,0.10844748858447488
3668c26b-9eac-402c-ae4d-378763a6d373,M,1992,169,486,0.3477366255144033
366f2948-6a84-46ec-9306-94784457a294,F,2000,437,676,0.6464497041420119
366f741c-20b5-4af1-9510-4e9f25a1026c,M,1971,0,0,0.0
3673e7c6-88d9-43ba-9540-e0183c790f80,M,1982,27,32,0.84375
36786c25-cb0e-4ab9-9706-53d766e0299c,M,2070,359,789,0.4550063371356147
368e1c08-e4fb-4850-875e-e52c16732f72,M,1999,81,859,0.09429569266589057
3691bbaa-40b8-4011-b482-9205da697af9,M,1988,35,81,0.43209876543209874
3699a122-ebb4-4fe4-a850-301ad9bc0996,M,1978,16,32,0.5
369c9184-5fb5-4428-9a74-ae7fba3182eb,M,1977,55,871,0.06314580941446613
369ccea8-8970-4c5c-80e6-bdbd95c34eba,M,2086,57,139,0.41007194244604317
36c390b0-67a9-42ac-ab81-3211050ff070,M,1981,0,0,0.0
36cdfd30-a3d3-4b9d-8b14-cf2f32261a2e,M,1981,834,914,0.912472647702407
36cf662d-cf4a-4f08-9ebb-372ccc4a46b6,F,1975,0,0,0.0
36d2679c-f1fb-4444-b94b-7501a1d7b352,M,1973,105,279,0.3763440860215054
36d26c84-b842-4648-a5d6-e43131855eb6,M,1977,1270,2002,0.6343656343656343
3719531e-00d2-4056-a8c8-fba2f623a769,M,1967,470,721,0.651872399445215
373b4e4d-659d-4fb7-b08d-738b5853b3bd,M,2000,20,70,0.2857142857142857
373f4395-8166-4d69-ae74-dd96194a72ad,M,1991,280,1873,0.14949279231179927
3753e20c-0cac-4ffd-a00b-f9ea451de98d,M,1979,74,52,1.4230769230769231
3754da27-4d6c-4b70-af11-3178da726baa,M,1975,129,650,0.19846153846153847
3775a9f5-db6a-45cf-b3ff-1f7921bf007d,M,2058,1428,3823,0.373528642427413
377d2196-2a5f-4091-8c89-d0327aa76dde,M,1991,38,158,0.24050632911392406
37834c18-a2a1-4ca8-b8e3-5a9cc00fbdb7,M,2000,1,0,0.0
3785483e-f809-45e7-8dcf-95cceb10742f,F,2002,638,1023,0.6236559139784946
37898100-0d48-4849-8ff8-4f4dc703511e,M,2072,1304,3246,0.4017252002464572
378bb615-6a34-4f5d-92a7-4c21bdc37c6b,M,1969,0,0,0.0
37b0c7f8-c89d-45bf-a4a4-2c06ac475989,M,1973,3,78,0.038461538461538464
37bc5c05-482f-4c7e-9a76-90646ab434b7,M,1981,196,521,0.3761996161228407
37bef97a-2b4c-4b02-9c1e-61b04bf49ad2,M,1969,179,104,1.7211538461538463
37c6b861-8dac-4d3a-9f36-94ba297da8ec,M,1994,1724,1891,0.9116869381279746
37e99fd5-96ba-4cc8-a65c-bae9168d54a3,M,1974,0,0,0.0
37f073aa-c891-40b7-a7d1-c06c5329e564,M,1973,157,2542,0.06176239181746656
380a570a-f58a-4edf-816b-32cf6861c790,M,1968,266,1085,0.24516129032258063
3821696f-b252-4f78-b2f4-604a8d2faf6e,M,1974,27,3875,0.006967741935483871
3827f4cb-4232-47fb-b24d-81e25750722c,M,1967,275,455,0.6043956043956044
382fc8ad-1401-4cce-bcc0-7772064a6519,M,1977,174,362,0.48066298342541436
3832b93c-411c-44d4-a845-fc5f2715a7e3,M,1985,354,1231,0.2875710804224208
3838e08e-5357-4666-a781-6e9c2cad3172,M,1994,44,130,0.3384615384615385
3842df9c-1b82-42b2-8f85-9ee95ef65a31,M,1991,4,22,0.18181818181818182
386c75ab-d071-4007-b6e8-7344ed08f1dd,M,2066,817,707,1.1555869872701556
386d1176-a64c-4c01-a7e4-ceaf10071a51,M,1971,21,42,0.5
38784379-1165-493f-ad86-c28826097a55,M,1976,410,2101,0.1951451689671585
387dbd6f-fc8f-4c27-88ff-3c67346b1321,M,1985,104,225,0.4622222222222222
388c5223-1c6a-440f-804c-b412a5fbf581,M,2001,15,40,0.375
3893edae-553d-441c-9004-57996a3f136b,M,1960,6,38,0.15789473684210525
38a0f029-41b7-4e85-8b0e-e2bc25ad7d12,M,1974,273,987,0.2765957446808511
38bd3c8e-96c8-4279-9e24-e3e69d7118e5,M,1980,503,1805,0.2786703601108033
38dd08f0-44a9-4936-b1e7-e0e3719a86a0,M,1973,215,382,0.56282722513089
38e84706-85f1-47b0-9968-1971793cda98,M,1988,43,105,0.4095238095238095
38ec277a-e5a4-483c-9d59-6af0ff6bccab,M,2068,1708,5014,0.34064619066613483
38fa7670-4660-46f4-b748-e7101de8a17d,M,1976,332,856,0.3878504672897196
38fd4205-92d0-4559-920f-d35dccb0cd4f,M,1991,0,0,0.0
3904dcb4-bbb6-448b-9cdf-c7a0f7ef3f76,M,1993,119,318,0.3742138364779874
39118a7f-a2c1-4192-9fd7-c528374b4c69,M,1989,549,1153,0.4761491760624458
39129502-5ffa-437d-b034-acfd34431046,M,1989,122,1163,0.10490111779879621
391316d7-7e7c-46e2-867b-19bb7c5edcf4,M,1967,138,370,0.372972972972973
393eb140-bc80-4fa4-9324-5e3bb9c28220,M,1976,210,500,0.42
3943aed1-5e11-4b91-b4ca-b2590c33e2a2,M,1971,157,388,0.40463917525773196
39471d68-8c18-4e22-967b-0b6863b0f238,M,1982,63,67,0.9402985074626866
395b2db4-b2ed-48d1-9bb0-c79485c435d4,M,1975,348,1024,0.33984375
39660cf3-8b36-450d-9092-3958bac40dd6,M,1972,1451,2328,0.6232817869415808
39688f0b-4ef3-4ca3-9e78-c48f4598823f,M,1965,480,554,0.8664259927797834
3969a0b8-4744-4f2a-abf5-efd66ea5261d,M,1963,2,48,0.041666666666666664
397d8083-ed7f-49ff-8283-07f8c7d35441,M,1993,432,877,0.4925883694412771
39856f2c-0894-407e-9b18-daeab2c1ad56,M,1995,89,295,0.3016949152542373
3991206e-aeaa-4de8-9626-370a0a9cbcd9,M,1976,816,1161,0.7028423772609819
39c4d7b0-dd65-44e9-8af7-f2374c742e31,M,1981,33,173,0.1907514450867052
39d3d4d4-8d73-4fe7-8475-0461bdcafe50,M,1990,55,454,0.1211453744493392
39ec90cd-5c79-4041-b348-ecdb1372e73e,M,1963,92,410,0.22439024390243903
39f907d7-60dc-4c9a-99eb-f03a8c0ebb01,M,1947,253,501,0.5049900199600799
3a063e0d-8e76-4f6f-9bed-1b6826e42cb9,M,2049,2756,5462,0.504577077993409
3a08699a-93af-48ac-8a14-bd4911ccc6f1,M,1973,393,860,0.4569767441860465
3a112b2b-947e-411e-9977-32949cfb9cc3,M,2000,2537,7444,0.3408113917248791
3a1239af-1cb4-43c4-80e1-21068a016b92,M,2000,341,346,0.9855491329479769
3a14e18b-1557-428b-bbbd-11389c4f34ef,M,1973,308,745,0.4134228187919463
3a2073f0-c882-46b5-a907-f28b67246e78,M,1983,3095,2445,1.2658486707566463
3a24a018-500c-408c-b9cf-b520b3fa1871,M,1978,109,387,0.28165374677002586
3a4e4b18-7c14-4857-8f45-b1276c3190e4,M,1984,216,285,0.7578947368421053
3a694eae-d3b1-42a3-abfb-0986ffb5e0b9,M,1986,1361,1896,0.7178270042194093
3a74749c-d364-465a-8b26-47a6a58ddc55,M,1984,131,214,0.6121495327102804
3a74d290-f9d1-4978-96df-cae296af907a,M,1973,103,504,0.20436507936507936
3a7e19e7-12bc-425a-8d94-6c308392bea3,M,1987,49,562,0.08718861209964412
3a7e1a9b-dca0-4442-a839-ca3a263828b1,M,1974,8,20,0.4
3a8de7bb-b71d-4444-95c9-8c2c8b10f8c3,M,1975,62,206,0.30097087378640774
3aa53b58-da4e-40e5-9013-14485b1c1f17,M,2000,334,985,0.33908629441624366
3aabd4d7-be5f-4fb6-94c9-39f6326a2ded,M,1974,133,376,0.3537234042553192
3ab1f886-4278-486d-952c-8eb52aa041bf,M,1975,93,447,0.2080536912751678
3ab9ba0b-99e4-4b8f-a77c-4caee2ea0d8b,M,2090,346,416,0.8317307692307693
3acf72ef-8997-420d-bc73-a084d97635f6,M,1983,0,0,0.0
3ad0e16a-9916-4ab9-a1b0-344be505b009,M,1980,306,1773,0.17258883248730963
3af67e49-4de2-4288-8997-52957b3d1756,M,1999,38,44,0.8636363636363636
3afd4cbd-6beb-48ea-91cd-8fdb467cbdd8,M,1977,32,55,0.5818181818181818
3b06d93d-dcc6-47e2-9f96-41138cf245b5,M,1979,498,1141,0.4364592462751972
3b0af3a5-eaef-475d-bc83-52a434998d74,M,1955,1074,1683,0.6381461675579323
3b10a25a-3cdf-4376-8c00-02851743667c,M,2000,7,31,0.22580645161290322
3b1608c6-be34-46ff-8819-df054fc784a3,M,1966,0,0,0.0
3b1f5ed5-51c9-451d-8eda-b9e85d62c7d4,M,1969,270,329,0.8206686930091185
3b42a8be-1513-46dc-8869-f151a5885397,M,2000,399,673,0.5928677563150074
3b4457fb-7c69-48c9-8cc9-5762fc08563d,M,2000,1212,2646,0.4580498866213152
3b4c198e-52f8-4c01-b035-f49c1a876d5c,M,1986,49,1680,0.029166666666666667
3b4e6ca7-ba55-41ce-b3a5-c212e3e1216e,M,1981,200,1272,0.15723270440251572
3b5004cb-c6a9-47fc-a841-97ced6b3b247,F,1969,195,493,0.39553752535496955
3b59653b-996d-4165-82a2-81dba29e23da,M,2000,42,106,0.39622641509433965
3b5bf6f7-fb22-4393-8bad-1351033a12a4,M,1995,335,685,0.48905109489051096
3b6d27f9-36b0-48a0-915d-1e11022996ce,M,1984,504,1338,0.37668161434977576
3b701a2b-201a-460a-87a4-eb29def6c3a0,M,1956,5,9,0.5555555555555556
3b7b31fe-c0e9-4483-8c79-c9a2fac79477,M,2088,288,777,0.37065637065637064
3b7e867d-0db5-44f7-a194-479e8bff3c95,M,1996,175,2194,0.07976298997265269
3b7eed69-f34b-4546-bfd5-9b40ad03a4c3,M,1982,352,840,0.41904761904761906
3b8dac22-909c-47c5-a8d2-b9a0d9f04ab4,M,1974,48,372,0.12903225806451613
3b95fa3f-58ba-477b-820e-1ec1ba69c1dc,M,1990,35,143,0.24475524475524477
3b9ad814-08c2-4145-8d37-c74c3e89f4b1,M,1971,26,182,0.14285714285714285
3b9b4eaf-da21-4fe3-91f6-8b087d82989a,M,1972,173,467,0.37044967880085655
3babbd57-f398-421c-a95d-3cecd9d2b446,M,1979,21,39,0.5384615384615384
3bbf8751-2b49-42e9-90c1-8ba2c2921016,M,2000,1,0,0.0
